VC:904M BD:May 23 2013 SN:LGR-13-0147
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  08/06/2019 15:58:26.562,    1.42431e+00,    3.60426e-03,    2.00614e+04,    2.07457e+01,    4.35533e+02,    3.72125e-01,    1.45347e+00,    3.70882e-03,    4.44449e+02,    3.70334e-01,    1.40354e+02,    6.73127e-02,    3.85587e+01,    3.32783e-04,    3.99879e+01,    2.12870e-03,    5.37821e+00,    6.90884e-03,    4.94979e+00,    4.90530e-03,              3,       Disabled
  08/06/2019 15:58:28.635,    1.42153e+00,    1.31684e-03,    2.01660e+04,    1.93268e+02,    4.33002e+02,    7.23523e-01,    1.45079e+00,    1.63010e-03,    4.41913e+02,    6.51248e-01,    1.40376e+02,    9.52276e-03,    3.85594e+01,    2.22005e-04,    3.99916e+01,    9.15992e-05,    5.37445e+00,    5.74176e-03,    4.95171e+00,    5.78940e-03,              3,       Disabled
  08/06/2019 15:58:31.379,    1.42262e+00,    3.61797e-03,    2.00492e+04,    2.09483e+02,    4.31372e+02,    4.53854e-01,    1.45173e+00,    3.38165e-03,    4.40197e+02,    3.69039e-01,    1.40339e+02,    6.70779e-02,    3.85606e+01,    1.92719e-04,    3.99974e+01,    6.71540e-05,    5.37981e+00,    7.45259e-03,    4.94949e+00,    1.81373e-03,              3,       Disabled
  08/06/2019 15:58:33.177,    1.42150e+00,    8.87773e-03,    2.01487e+04,    2.34318e+02,    4.34664e+02,    2.73451e+00,    1.45073e+00,    8.71336e-03,    4.43602e+02,    2.68466e+00,    1.40377e+02,    1.44290e-02,    3.85609e+01,    7.22167e-05,    3.99987e+01,    6.77721e-04,    5.37117e+00,    7.14724e-03,    4.94746e+00,    3.69122e-03,              3,       Disabled
  08/06/2019 15:58:34.979,    1.41786e+00,    2.37783e-03,    2.01720e+04,    6.97866e+01,    4.34033e+02,    6.94586e-01,    1.44705e+00,    2.32372e-03,    4.42969e+02,    6.77336e-01,    1.40348e+02,    7.70450e-02,    3.85612e+01,    5.15963e-05,    4.00031e+01,    1.29503e-03,    5.38383e+00,    1.36444e-02,    4.94489e+00,    4.53348e-04,              3,       Disabled
  08/06/2019 15:58:36.783,    1.42219e+00,    3.45158e-03,    2.01735e+04,    1.24980e+02,    4.37429e+02,    3.30401e-01,    1.45147e+00,    3.33750e-03,    4.46435e+02,    3.94147e-01,    1.40339e+02,    3.04660e-02,    3.85619e+01,    5.79692e-04,    4.00051e+01,    3.81204e-03,    5.38334e+00,    6.71948e-04,    4.95419e+00,    5.69772e-04,              3,       Disabled
  08/06/2019 15:58:38.760,    1.43237e+00,    5.79218e-04,    2.01080e+04,    5.75956e+01,    4.41060e+02,    1.70774e-01,    1.46176e+00,    6.77022e-04,    4.50111e+02,    2.00735e-01,    1.40357e+02,    6.93801e-02,    3.85623e+01,    2.21389e-04,    4.00059e+01,    2.55691e-05,    5.36512e+00,    1.44370e-02,    4.94101e+00,    5.18204e-03,              3,       Disabled
  08/06/2019 15:58:40.825,    1.42438e+00,    5.04049e-03,    1.99918e+04,    6.44968e+02,    4.40335e+02,    7.33121e-01,    1.45344e+00,    4.18677e-03,    4.49318e+02,    1.04378e+00,    1.40380e+02,    4.82664e-02,    3.85629e+01,    1.69236e-04,    4.00093e+01,    3.82693e-04,    5.37605e+00,    7.76208e-03,    4.96077e+00,    2.22400e-02,              3,       Disabled
  08/06/2019 15:58:42.877,    1.41943e+00,    9.65760e-03,    2.02128e+04,    4.56629e+02,    4.40782e+02,    2.66569e+00,    1.44871e+00,    9.18166e-03,    4.49875e+02,    2.51102e+00,    1.40338e+02,    2.10350e-02,    3.85634e+01,    4.03614e-04,    4.00113e+01,    1.80557e-03,    5.37623e+00,    4.41578e-03,    4.95207e+00,    3.77630e-03,              3,       Disabled
  08/06/2019 15:58:45.777,    1.42002e+00,    3.08394e-03,    1.98541e+04,    8.33819e+01,    4.42073e+02,    1.18066e+00,    1.44879e+00,    3.02316e-03,    4.51028e+02,    1.24295e+00,    1.40403e+02,    1.07339e-02,    3.85641e+01,    7.12941e-04,    4.00155e+01,    4.66285e-03,    5.37638e+00,    9.37605e-04,    4.96111e+00,    5.34762e-03,              3,       Disabled
  08/06/2019 15:58:47.577,    1.41819e+00,    1.03258e-02,    2.02348e+04,    7.80323e+02,    4.42928e+02,    5.89304e-01,    1.44748e+00,    9.38626e-03,    4.52076e+02,    9.61526e-01,    1.40338e+02,    2.79486e-02,    3.85646e+01,    2.55140e-04,    4.00176e+01,    1.75078e-03,    5.37243e+00,    1.29877e-02,    4.95192e+00,    6.12647e-04,              3,       Disabled
  08/06/2019 15:58:49.377,    1.41915e+00,    1.62213e-02,    2.01435e+04,    2.53369e+02,    4.39968e+02,    1.27768e+00,    1.44832e+00,    1.61803e-02,    4.49013e+02,    1.42005e+00,    1.40340e+02,    5.97644e-02,    3.85649e+01,    3.37426e-04,    4.00195e+01,    1.11408e-03,    5.38611e+00,    2.24342e-02,    4.95178e+00,    3.47944e-03,              3,       Disabled
  08/06/2019 15:58:51.177,    1.42134e+00,    1.47592e-03,    2.02584e+04,    2.84536e+00,    4.39599e+02,    9.34523e-01,    1.45073e+00,    1.51065e-03,    4.48688e+02,    9.55150e-01,    1.40392e+02,    1.29498e-02,    3.85655e+01,    2.04145e-04,    4.00222e+01,    2.31808e-04,    5.37851e+00,    1.00823e-02,    4.94961e+00,    6.92072e-04,              3,       Disabled
  08/06/2019 15:58:53.046,    1.41898e+00,    4.73251e-03,    2.02550e+04,    1.18058e+02,    4.37013e+02,    9.62164e-01,    1.44832e+00,    5.00487e-03,    4.46048e+02,    1.03580e+00,    1.40345e+02,    2.51250e-02,    3.85661e+01,    1.11765e-04,    4.00270e+01,    1.34701e-03,    5.38669e+00,    3.66629e-04,    4.95189e+00,    1.40141e-02,              3,       Disabled
  08/06/2019 15:58:55.099,    1.42342e+00,    2.98511e-03,    1.99343e+04,    3.89212e+01,    4.37304e+02,    7.13518e-01,    1.45237e+00,    3.10351e-03,    4.46199e+02,    7.45751e-01,    1.40373e+02,    4.45902e-02,    3.85663e+01,    2.67835e-04,    4.00275e+01,    9.82584e-04,    5.36556e+00,    2.72937e-03,    4.94942e+00,    1.74976e-03,              3,       Disabled
